what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1392962029365
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1392962029380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1392962031252
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1392962033974
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1392962035175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1392962035180
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1392962035296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392962039548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392962053743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392962058949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392962062353
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1392962069888
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1392962069894
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1392962070014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392962074811
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392962080825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392962085335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392962085342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1392962086757
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392962087716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392962087724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1392962089181
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1392962098374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1392962098380
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1392962098497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1392962111610
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1392962112188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1392962112680
