what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393304980603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1393304987213
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393305032330
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1393305060371
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1393305106606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305130746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305155166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1393305164822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1393305166005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305186355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305190812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1393305196613
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1393305199263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305203682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305223807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305233853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305237642
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305301985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305309465
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305311604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305317435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305327119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305329351
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305331938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393305365917
