what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360427028
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393360427032
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360427185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360428685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360433708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360438782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360439303
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1393360519548
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1393360520801
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360555898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393360555902
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360556018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360558198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360589644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1393360614546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1393360618723
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360620179
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393360620185
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360620305
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360622115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360650993
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360660314
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393360660320
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360660478
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360663350
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360667411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360668153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360674768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393360694331
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360699315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393360699322
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360699435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360701429
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360705660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360706421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360710086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393360717399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393360717695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393360718121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1393360737458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1393360737811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360739884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360743229
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360755002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393360755008
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360755132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360760898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360769705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1393360798949
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1393360801367
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1393360851498
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360852620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393360852624
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360852742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360854361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360868834
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360882174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393360882180
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360882298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360884001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360887776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360889565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360894394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360900418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360905720
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360909277
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393360909283
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360909397
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360920122
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393360920127
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393360920243
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360922136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360926425
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360927351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393360928401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393360930769
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393360931217
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393360931466
