what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1392703550473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1392703550833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1392703551277
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1392703615754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1392703616170
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1392703617832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392703635020
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1392703640630
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1392703640639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392703646059
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1392703646446
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1392703646550
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1392703646623
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1392703646784
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1392703670447
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1392703673939
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1392703673939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392703715303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392703719093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392703720376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392703823506
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1392703842174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1392703842523
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1392703842877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1392703904176
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392703906233
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1392703909370
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1392703909383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392703912333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392703913273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392703914160
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1392703914239
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1392703914239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392704190357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392704192943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392704221372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392704231837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1392704233955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392704244003
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1392704246840
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1392704246852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1392704247987
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1392704248069
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1392704251408
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1392704274667
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1392704274983
