what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394573573240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1394573573244
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394573573371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394573579143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394573586445
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1394573598713
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394573612616
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1394573612620
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394573612737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394573615309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394573621532
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394573806842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394573807968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1394574029573
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1394574029947
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1394574030121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1394574034078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1394574038601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1394574046979
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394574058490
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1394574058495
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394574058507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1394574064781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1394574065833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1394574094927
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1394574096216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1394574197279
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1394574197539
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1394574197724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1394574197908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1394574198091
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394574229148
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1394574229152
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394574229164
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394574547461
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1394574547464
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394574547575
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394574554254
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1394574554258
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394574554373
