what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396316733652
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396316742691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396316757526
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396316758378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396316759753
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396316779476
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396316779483
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396316779604
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396316805758
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396316856630
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396316877641
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1396316883101
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396316885554
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396316885560
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396316885718
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396316887274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396316898900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396316900219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396316928371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396316934384
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396316940219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396316970653
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396317044192
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396317093453
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396317104604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396317115798
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396317116118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396317116298
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1396317118285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396317119400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396317120842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396317124646
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396317140800
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396317140806
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396317140911
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396317148229
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396317150105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396317150114
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396317150224
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396317151736
