what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397681341623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397681395478
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397681396878
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1397681404146
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1397681404199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397681404234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1397681404275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397681406238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1397681412862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397681490132
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397681490142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397681491188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1397681492034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397681493360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397681493368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1397681495021
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397681497311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397681501630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397681517501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397681518741
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1397681556163
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397681557682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397681582268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397681583292
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397681707631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397681708762
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397681721486
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397681722843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397681731455
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397681732682
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1397681759377
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397681761085
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397681761092
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397681761261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397681767076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397682384532
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397682386648
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397682394280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397682394286
