what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642306167
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393642322914
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393642322941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642324819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642325771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642338017
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1393642342332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1393642438240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1393642439443
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393642453848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393642453851
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393642454012
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393642509598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393642509602
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393642509717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642514920
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642517015
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393642517187
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393642535951
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393642535955
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393642536127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642538998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642583495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393642602324
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1393642603752
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642605196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642605818
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393642607492
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393642607498
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393642607610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642609314
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393642611833
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393642611858
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642613566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642614361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642615773
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1393642615866
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393642615866
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393642617962
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393642633652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393642633657
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393642633772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393642636193
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393642660755
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393642660782
