what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393646049466
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646051372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646091257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1393646114421
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1393646114857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1393646115042
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393646115880
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393646115884
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393646116000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646117753
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646122695
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646122721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646124350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646125762
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646126293
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1393646126396
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646126396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393646127508
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393646128741
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393646128747
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393646128869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646130142
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646193833
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646203636
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646208187
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393646213549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393646213554
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393646213668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646215381
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646218186
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646218215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646219421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646220213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646220774
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1393646220867
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646220867
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393646222815
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393646268557
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393646268560
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393646268574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646287502
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646292067
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646292093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646293777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646296216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646296798
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1393646296893
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646296893
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1393646311197
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1393646313049
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393646334988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393646334992
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393646335108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646348031
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646354084
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646354108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646355714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646357098
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646357696
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1393646357796
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646357797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393646395658
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646399135
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393646399159
