what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391383817222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391383832722
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391383840699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391383843510
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1391383865635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1391383867990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1391383869390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391383871701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391383879176
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391383881211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391383883100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391383890747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391383892592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391383906146
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391383983466
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391383984620
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1391384037423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391384037514
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1391384039134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1391384047399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391384050826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391384141033
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1391384142416
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1391384142649
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1391384147065
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1391384156656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1391384158876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391384160441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391384166867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391384169154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391384171220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1391384189169
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1391384190945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1391384239552
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1391384253572
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1391384256030
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1391384265125
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1391384269003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1391384272786
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1391384276723
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1391384279583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1391384287627
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1391384295284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1391384296601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1391384298464
