what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395406299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395413887
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395415949
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396395415953
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395416244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395417831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395417840
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396395421204
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396395431934
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396395432051
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396395432160
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396395443163
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396395443219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395452451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395452460
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395458990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396395458995
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395459125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395459336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395466911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395469616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395469627
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395478385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395478391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395481600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395481614
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395485498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395485506
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395500230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396395500234
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395500350
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395610132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396395610138
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395610250
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395629105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396395629112
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395629229
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396395631312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396395636127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396395638014
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396395639476
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1396395642821
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395644222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396395644227
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395644344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395649503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395684625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1396395714692
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396395716667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396395719920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396395721418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396395725021
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395726598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396395726602
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396395726721
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395729438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396395741356
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396395776469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396395777608
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396395778504
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396395779011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1396395806707
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396395817274
