what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1393310482730
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393310482730
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393310545756
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393310545760
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393310545877
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1393310554574
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393310566879
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393310569425
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393310569426
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393310569429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393310572942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393310573670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393310577292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393310590607
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393310603689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393310603694
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393310603810
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393310607619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393310617093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393310631556
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393310643447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310665270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310665764
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310665963
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310666183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310666801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310667251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310667587
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310667828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310668254
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310668766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310669520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310670283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310670742
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310671269
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1393310671729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1393310674292
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393310687458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1393310687463
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1393310687580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393310690236
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393310695913
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393310695925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393310701273
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1393310701371
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1393310703855
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1393310710287
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393310710387
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1393310725031
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1393310725049
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1393310741753
