what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391672293905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391672392023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391673285679
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391673823309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391727722609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391727730980
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391727742524
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391727743441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391727759522
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1391727759946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391727763092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391727771826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391727771886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391727773792
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1391727774006
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1391727774035
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1391727775911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391727795100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391727795188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391727797799
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1391727797831
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1391727797831
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391727799378
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728039812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728044148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728053549
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1391728053888
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1391728059811
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1391728059829
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1391728064737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728074676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728488930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728504402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728517911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728531181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1391728542484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1391728548342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728552463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728557819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728568814
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1391728569662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1391728571874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1391728572549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728583674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728588295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1391728598029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1391728598853
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1391728599746
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1391728604018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1391728610756
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1391728611024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1391728611210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1391728611628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1391728611849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1391728612035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1391728612281
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1391728618520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728625921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728633846
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1391728633994
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1391728634012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728636465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728640924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1391728641574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1391728645679
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1391728658394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1391728658601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1391728658761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728662687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1391728664174
