what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694220696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694221594
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694229163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694235237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694237768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694242975
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694248103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1397694250020
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694253240
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397694266419
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397694271766
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397694276738
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694279614
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397694280410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694281842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694295333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694296562
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397694305426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397694305432
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397694305610
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397694313676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694317629
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397694318353
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694321927
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397694325089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397694325093
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397694325213
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397694348198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397694348203
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397694348313
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694379384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694381328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694398582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694398591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694400446
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694464257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694469013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694469294
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694469497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694472311
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694473133
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694506521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694508588
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694518342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694522982
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1397694582325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694586408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694600091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694600100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694600876
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694600886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694602106
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694602115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694602473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694602485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694603619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694609187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694614243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694615087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694640352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694652947
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694660230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694710175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694711501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694721418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694723076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694749555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694751672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694773481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1397694817000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694818274
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694821329
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694823503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694830435
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694838518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694881758
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694884136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694890450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694891969
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397694901899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397694901905
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397694902032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694910090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694915168
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694929057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694930474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694941047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694942625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694955413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694956657
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694957860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694959979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694964797
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397694969318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694970479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694977293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397694979562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397694993588
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397695012290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397695015611
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397695017847
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397695028746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397695030728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397695033896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397695036940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397695037657
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397695042691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397695042696
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397695042840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397695044372
