what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395794780862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395794782072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395794835956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395794837216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395794853181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395794857896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395794900594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395794905716
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395794906342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1395794910558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395794916622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395794918166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395794930335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395794953682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395794958381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395794984754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395795053715
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1395795124263
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395795124271
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1395795124381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395795140822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395795143361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395795148782
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395795150440
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1395795165090
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395795165099
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1395795165211
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395795173846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395795174928
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1395795177648
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395795177656
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1395795177821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795182940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795294769
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795297192
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795472094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795478168
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795489431
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795490490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795491604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795503711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795503722
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395795545091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395795546222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795585934
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795588977
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395795595048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395795599229
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395795610224
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395795610806
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395795611014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795613974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795613984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395795616840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795618289
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795618302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395795618701
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395795621761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395795622868
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1395795628168
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395795628173
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1395795628298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795637731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795716535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795718149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795852710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395795854607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395796045521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395796046630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796046942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796047136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395796050606
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796052378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395796095088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395796095534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395796096023
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395796123358
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796123625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796123861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796124213
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395796126556
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796127735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395796129789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796130671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395796140701
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796141170
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796141385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796141806
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1395796163121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395796163126
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1395796163296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395796166253
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395796166686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1395796184863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796216378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395796230026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796231958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796235199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395796244562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395796249433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395796258954
