what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397699679293
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397699700228
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397699718105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1397699743918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397699745846
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397699747815
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397699747821
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397699747954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397699748828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397699793618
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397699815874
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397699832185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397699832190
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397699832298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397699833603
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397699853672
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397699858673
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397699883145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397699893908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1397699897668
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1397699921497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397699922957
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397699924957
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397699924962
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397699925081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397699926079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397699947415
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397699948442
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1397699956466
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1397699959337
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397699962204
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397699962208
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397699962377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397699964967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397700019019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397700044517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397700100799
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397700163364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397700163369
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1397700163533
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397700166239
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397700176392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397700176983
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397700186247
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397700194828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1397700214978
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1397700233334
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1397700236045
