what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1396338461891
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396338464085
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396338475774
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396338479225
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396338499689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396338500073
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1396338515133
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396338534751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396338534988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396338535188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396338536221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396338536528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396338537000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396338537719
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1396338582751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396338583395
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396338595919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396338597035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396338629686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396338635490
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396338654254
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396338654260
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396338654373
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338655777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338656509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338658352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338679669
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396338686542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396338686547
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396338686713
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396338695379
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396338695385
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396338695500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338697353
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338713800
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396338738141
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396338738148
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396338738315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338739777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338747837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396338748663
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396338749097
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338756023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338767277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338803541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338805933
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396338806028
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396338806049
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338806426
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338817535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338839422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396338942328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396339002934
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396339032630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396339056907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396339056917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339137616
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396339139433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396339139450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339141155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339149354
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339151088
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396339268425
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396339281796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339300462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339302330
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339398369
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339399115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339458265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339460662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339485538
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339491200
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396339527222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339538813
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396339540064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339579481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339580552
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396339595368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339596565
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396339597842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339600152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339619469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339626192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339647837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339650176
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396339674602
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396339674610
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396339674738
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339736703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339742730
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396339763739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396339763744
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396339763753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396339767337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396339791184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339863343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339865775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396339869238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339870554
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339871552
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396339889926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396339889932
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396339890096
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1396339962632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339964564
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1396339971497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396339974075
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1396339987527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396339997078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1396340009052
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396340011249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396340017870
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1396340068740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396340069834
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1396340087743
